COUNTY,ZIPCODE,PWSID,"AnalyticalResultValue.1,1-dichloroethane","AnalyticalResultValue.1,2,3-trichloropropane","AnalyticalResultValue.1,3-butadiene","AnalyticalResultValue.1,4-dioxane",AnalyticalResultValue.17-alpha-ethynylestrad,AnalyticalResultValue.17-beta-estradiol,"AnalyticalResultValue.4-androstene-3,17-dion",AnalyticalResultValue.Aerobic spores,AnalyticalResultValue.E. coli,AnalyticalResultValue.Enterococci,AnalyticalResultValue.Enteroviruses (RT-qPCR,AnalyticalResultValue.Enteroviruses (cell cu,AnalyticalResultValue.HCFC-22,AnalyticalResultValue.Halon 1011,AnalyticalResultValue.Male specific phage,AnalyticalResultValue.Noroviruses GIA,AnalyticalResultValue.Noroviruses GIB,AnalyticalResultValue.Noroviruses GII,AnalyticalResultValue.PFBS,AnalyticalResultValue.PFHpA,AnalyticalResultValue.PFHxS,AnalyticalResultValue.PFNA,AnalyticalResultValue.PFOA,AnalyticalResultValue.PFOS,AnalyticalResultValue.Somatic phage,AnalyticalResultValue.Total coliforms,AnalyticalResultValue.bromomethane,AnalyticalResultValue.chlorate,AnalyticalResultValue.chloromethane,AnalyticalResultValue.chromium,AnalyticalResultValue.chromium-6,AnalyticalResultValue.cobalt,AnalyticalResultValue.equilin,AnalyticalResultValue.estriol,AnalyticalResultValue.estrone,AnalyticalResultValue.germanium,AnalyticalResultValue.manganese,AnalyticalResultValue.molybdenum,AnalyticalResultValue.n-propylbenzene,AnalyticalResultValue.sec-butylbenzene,AnalyticalResultValue.strontium,AnalyticalResultValue.tellurium,AnalyticalResultValue.testosterone,AnalyticalResultValue.vanadium,"indices.1,1-dichloroethane","indices.1,2,3-trichloropropane","indices.1,3-butadiene","indices.1,4-dioxane",indices.17-alpha-ethynylestrad,indices.17-beta-estradiol,"indices.4-androstene-3,17-dion",indices.Aerobic spores,indices.E. coli,indices.Enterococci,indices.Enteroviruses (RT-qPCR,indices.Enteroviruses (cell cu,indices.HCFC-22,indices.Halon 1011,indices.Male specific phage,indices.Noroviruses GIA,indices.Noroviruses GIB,indices.Noroviruses GII,indices.PFBS,indices.PFHpA,indices.PFHxS,indices.PFNA,indices.PFOA,indices.PFOS,indices.Somatic phage,indices.Total coliforms,indices.bromomethane,indices.chlorate,indices.chloromethane,indices.chromium,indices.chromium-6,indices.cobalt,indices.equilin,indices.estriol,indices.estrone,indices.germanium,indices.manganese,indices.molybdenum,indices.n-propylbenzene,indices.sec-butylbenzene,indices.strontium,indices.tellurium,indices.testosterone,indices.vanadium,countyname,state,indices.sum,population
35015,88220,NM3520708,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,51,0.141421356,1.15,0.67,0.707106781,,,,0.707106781,0.707106781,3.67,0.021213203,0.028284271,2590,0.707106781,,33,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,1,2,0,,,,0,0,1,0,0,4,0,,3,EDDY,NM,12,55471.00
48199,77705,TX1230001,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,22,0.141421356,0.141421356,0.14,0.707106781,0.002828427,0.000565685,0.001414214,,,3,,,530,,7.07E-05,0.3,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,0,1,0,0,0,0,,,1,,,4,,0,1,HARDIN,TX,8,55417.00
37141,28425,NC7071011,0.021213203,0.021213203,0.070710678,3.74684,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,3300,0.141421356,0.141421356,0.058,0.707106781,,,,0.707106781,26.28,0.707106781,0.021213203,0.028284271,52.362,0.707106781,,0.458,0,0,0,2,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,3,0,0,1,0,,,,0,2,0,0,0,3,0,,1,PENDER,NC,12,55334.00
1001,36758,AL0001780,0.03,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.06,,,,,0.06363961,0.02,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,1.7,0.34,0.707106781,0.002828427,0.000565685,0.001414214,0.707106781,446.692,1.8,0.021213203,0.028284271,1300,0.707106781,7.07E-05,0.483,1,0,0,0,0,0,0,,,,,,0,1,,,,,0,1,0,0,0,0,,,0,0,0,1,2,0,0,0,0,0,3,1,0,0,4,0,0,1,AUTAUGA,AL,15,55246.00
51031,24502,VA5680200,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,620,0.141421356,0.27,0.19,0.707106781,,,,,,0.707106781,,,60,,,0.74,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,1,0,,,,,,0,,,3,,,1,CAMPBELL,VA,8,55235.00
54037,25443,WV3301933,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,2.01,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.39,0.085,0.707106781,0.002828427,0.000565685,0.001414214,,,0.707106781,,,188,,7.07E-05,0.7,0,0,0,0,0,0,0,,,,,,0,2,,,,,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,0,,,0,,,3,,0,1,JEFFERSON,WV,8,55073.00
28109,39573,MS0550004,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.236,0.04,0.707106781,,,,0.707106781,13,0.707106781,0.021213203,0.028284271,56,0.707106781,,0.141421356,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,1,1,0,,,,0,2,0,0,0,3,0,,0,PEARL RIVER,MS,7,55072.00
51191,24211,VA1191883,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.0222,0.028284271,,,0.141421356,28.492,0.141421356,0.431,0.265,0.707106781,,,,,,0.707106781,,,287.584,,,0.484,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,1,0,,,0,1,0,1,1,0,,,,,,0,,,3,,,1,WASHINGTON,VA,8,54907.00
23009,4429,ME0090220,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,299.372,0.141421356,0.271,0.08,0.707106781,,,,0.707106781,13,0.707106781,0.021213203,0.028284271,11,0.707106781,,0.141421356,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,1,0,,,,0,2,0,0,0,2,0,,0,HANCOCK,ME,8,54845.00
36035,12095,NY2800136,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,87.6,0.141421356,0.4,0.08,0.707106781,,,,,,0.707106781,,,46,,,1,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,1,1,0,,,,,,0,,,3,,,1,FULTON,NY,7,54586.00
29101,65351,MO1024326,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,1800,0.141421356,1.08,1.22,0.707106781,0.002828427,0.000565685,0.001414214,0.707106781,19.4,2.41,0.053,0.028284271,506.7,0.707106781,7.07E-05,1.48,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,2,0,0,0,0,0,2,1,1,0,4,0,0,1,JOHNSON,MO,14,54572.00
1033,35674,AL0001500,0.021213203,0.021213203,0.070710678,1,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.06,0.05,,,0.141421356,1600,0.141421356,4.5,1.8,0.707106781,,,,0.707106781,190,3.2,0.021213203,0.028284271,135,0.707106781,,1.2,0,0,0,2,,,,,,,,,0,0,,,,,0,0,0,0,1,1,,,0,2,0,2,2,0,,,,0,3,1,0,0,3,0,,1,COLBERT,AL,18,54520.00
26157,48723,MI0040481,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,7.07E-05,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,,TUSCOLA,MI,0,54263.00
32510,89706,NV0000032,0.021213203,0.021213203,0.070710678,0.14,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,290,0.141421356,2,0.95,1.2,,,,,,29,,,1400,,,17,0,0,0,1,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,2,2,1,,,,,,2,,,4,,,2,CARSON CITY,NV,16,54080.00
17007,61111,IL2010150,0.48,0.021213203,0.070710678,4.30256,0.000636396,0.000282843,0.000212132,,,,,,0.335,0.042426407,,,,,0.06363961,0.007071068,0.03167,0.014142136,0.014142136,0.028284271,,,0.141421356,219.15,0.141421356,0.297,0.133,0.707106781,0.002828427,0.000565685,0.001414214,,,2.407,,,465.944,,7.07E-05,0.141421356,2,0,0,2,0,0,0,,,,,,1,0,,,,,0,0,1,0,0,0,,,0,2,0,1,1,0,0,0,0,,,1,,,4,,0,0,BOONE,IL,15,53957.00
42121,16323,PA6610023,0.021213203,0.021213203,0.070710678,0.09,,,,,,,,,0.056568542,0.15,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,170,0.141421356,0.3,0.082,0.707106781,,,,0.707106781,44.253,0.707106781,0.021213203,0.028284271,286.436,0.707106781,,0.141421356,0,0,0,1,,,,,,,,,0,1,,,,,0,0,0,0,0,0,,,0,1,0,1,1,0,,,,0,2,0,0,0,3,0,,0,VENANGO,PA,10,53907.00
6109,95370,CA5510019,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.112,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,1780,0.31,0.28,0.11,0.707106781,0.002828427,0.000565685,0.001414214,0.707106781,10,10,0.021213203,0.028284271,202,0.707106781,7.07E-05,1.3,0,0,0,0,0,0,0,,,,,,1,0,,,,,0,0,0,0,0,0,,,0,2,1,1,1,0,0,0,0,0,2,2,0,0,3,0,0,1,TUOLUMNE,CA,14,53874.00
29113,63390,MO6024340,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,480,0.141421356,0.2,0.021213203,0.707106781,,,,0.707106781,5.1,0.707106781,0.021213203,0.028284271,2280,0.707106781,,0.141421356,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,0,0,,,,0,1,0,0,0,4,0,,0,LINCOLN,MO,8,53860.00
27025,55079,MN5130049,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.021213203,0.707106781,,,,0.707106781,115.813,0.707106781,0.021213203,0.028284271,108.591,0.707106781,,0.641,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,0,3,0,0,0,3,0,,1,CHISAGO,MN,7,53761.00
29169,65473,MO3079500,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.13,0.707106781,,,,,,0.707106781,,,37.8,,,0.29,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,1,0,,,,,,0,,,3,,,1,PULASKI,MO,5,53748.00
17029,61938,IL0290250,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.068,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,1240.914,0.141421356,1.833,1.909,0.707106781,,,,,,1.223,,,94.0689,,,2.953,0,0,0,0,,,,,,,,,0,1,,,,,0,0,0,0,0,0,,,0,2,0,1,2,0,,,,,,1,,,3,,,2,COLES,IL,12,53697.00
40051,73052,OK2004701,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,11,12.1,0.707106781,,,,0.707106781,88.2,2.4,0.021213203,0.028284271,1760,0.707106781,,18.6,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,2,3,0,,,,0,2,1,0,0,4,0,,2,GRADY,OK,14,53685.00
48401,75760,TX2010001,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,43,0.141421356,0.618,0.537,1.15,0.002828427,0.000565685,0.001414214,0.707106781,28.9,0.707106781,0.021213203,0.028284271,271,0.707106781,7.07E-05,0.625,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,1,2,1,0,0,0,0,2,0,0,0,3,0,0,1,RUSK,TX,11,53622.00
29213,65616,MO5024601,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.03,0.707106781,0.002828427,0.000565685,0.001414214,0.707106781,0.707106781,2.2,0.021213203,0.028284271,45,0.707106781,7.07E-05,0.141421356,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,TANEY,MO,5,53575.00
22101,70381,LA1101005,0.021213203,0.021213203,0.070710678,0.073,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,400,0.141421356,0.141421356,0.046,0.707106781,,,,,,1.6,,,240,,,1.4,0,0,0,1,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,0,1,0,,,,,,1,,,3,,,1,ST. MARY,LA,9,53543.00
37083,27886,NC0442040,0.021213203,0.021213203,0.070710678,0.098,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,440,0.141421356,1.8,0.46,1.9,,,,,,2,,,85,,,2.5,0,0,0,1,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,2,1,,,,,,1,,,3,,,2,HALIFAX,NC,13,53453.00
47031,37388,TN0000791,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.02,0.028284271,,,0.141421356,1100,0.141421356,0.3,0.26,0.707106781,0.002828427,0.000565685,0.001414214,0.707106781,0.707106781,0.707106781,0.021213203,0.028284271,160,0.707106781,7.07E-05,0.8,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,1,0,,,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,COFFEE,TN,9,53357.00
39159,43302,OH8000314,0.021213203,0.021213203,0.070710678,1.5,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,2100,0.141421356,1.16,0.75,0.707106781,0.002828427,0.000565685,0.001414214,,,28,,,6054.47,,7.07E-05,0.91,0,0,0,2,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,3,0,1,2,0,0,0,0,,,2,,,5,,0,1,UNION,OH,16,53306.00
8067,81301,CO0134150,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,33.869,0.141421356,0.141421356,0.041,0.707106781,,,,,,1.009,,,494.321,,,0.234,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,0,1,0,,,,,,1,,,4,,,1,LA PLATA,CO,8,53284.00
4007,85541,AZ0404032,0.2,0.021213203,0.070710678,0.65,,,,,,,,,0.97,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.048,0.028284271,,,0.141421356,720,0.141421356,2.13,2.25,7.6,,,,0.707106781,6.06,61.4,0.021213203,0.028284271,1470,0.707106781,,23,1,0,0,1,,,,,,,,,2,0,,,,,0,0,0,0,1,0,,,0,2,0,2,2,1,,,,0,1,2,0,0,4,0,,3,GILA,AZ,22,53053.00
47145,37874,TN0000872,0.021213203,0.021213203,0.070710678,0.48,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,1640,0.141421356,0.9,0.33,0.707106781,,,,0.707106781,9.78,0.707106781,0.035,0.028284271,95.093,0.707106781,,0.5,0,0,0,1,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,2,0,,,,0,1,0,1,0,3,0,,1,ROANE,TN,12,53047.00
39005,44805,OH8561712,0.021213203,0.021213203,0.070710678,0.1658,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,278.443,0.141421356,0.328,0.317,0.707106781,,,,0.707106781,0.707106781,7.638,0.021213203,0.028284271,322.722,0.707106781,,0.575,0,0,0,1,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,2,0,,,,0,0,1,0,0,4,0,,1,ASHLAND,OH,12,53043.00
1071,35978,AL0001422,0.021213203,0.021213203,0.070710678,0.32,,,,,,,,,0.056568542,0.042426407,,,,,0.15,0.02,0.021213203,0.014142136,0.04,0.07,,,0.141421356,2600,0.2,0.5,0.51,0.707106781,,,,,,1.2,,,110,,,0.6,0,0,0,1,,,,,,,,,0,0,,,,,1,1,0,0,1,1,,,0,3,1,1,2,0,,,,,,1,,,3,,,1,JACKSON,AL,17,52951.00
22099,70582,LA1099009,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,20.141,2.5,0.141421356,0.047,0.707106781,,,,0.707106781,44,2,0.021213203,0.028284271,1200,0.707106781,,0.141421356,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,2,0,1,0,,,,0,2,1,0,0,4,0,,0,ST. MARTIN,LA,11,52936.00
48221,76462,TX1840079,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.307,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,381,0.4,0.298,0.25,14.4,0.002828427,0.000565685,0.001414214,,,6.29,,,2900,,7.07E-05,2,0,0,0,0,0,0,0,,,,,,0,1,,,,,0,0,0,0,0,0,,,0,2,1,1,1,2,0,0,0,,,1,,,4,,0,2,HOOD,TX,15,52905.00
22089,70070,LA1095003,0.021213203,0.021213203,0.070710678,0.27,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,1060,0.141421356,0.54,0.42,0.707106781,,,,,,2.5,,,212,,,3.1,0,0,0,1,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,2,0,,,,,,1,,,3,,,2,ST. CHARLES,LA,12,52617.00
51089,24168,VA5089852,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,63,0.141421356,0.141421356,0.11,0.707106781,,,,,,0.707106781,,,36,,,0.3,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,0,1,0,,,,,,0,,,3,,,1,HENRY,VA,6,52617.00
22115,70634,LA1011001,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,4.1,5.1,0.707106781,,,,,,0.707106781,,,51,,,1.4,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,2,3,0,,,,,,0,,,3,,,1,VERNON,LA,9,52606.00
48467,75169,TX2340045,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,22.3,0.141421356,0.312,0.0434,0.707106781,,,,0.707106781,18.4,0.707106781,0.021213203,0.028284271,213,0.707106781,,0.556,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,1,1,0,,,,0,2,0,0,0,3,0,,1,VAN ZANDT,TX,9,52481.00
8037,81657,CO0119802,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,1700,0.141421356,0.61,0.34,0.707106781,,,,,,2,,,1200,,,2.8,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,2,0,,,,,,1,,,4,,,2,EAGLE,CO,12,52460.00
17141,61068,IL1410500,0.04,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.04,1.4,,,,0.707106781,80,1.4,0.021213203,0.028284271,400,0.707106781,,0.141421356,1,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,1,1,,,,0,2,1,0,0,4,0,,0,OGLE,IL,10,52385.00
32007,89883,NV0000272,0.021213203,0.021213203,0.070710678,0.1,0.000636396,0.000282843,0.000212132,,,,,,0.31,0.15,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,520,0.141421356,4.1,1.3,0.707106781,0.002828427,0.000565685,0.001414214,,,3.5,,,1000,,7.07E-05,49,0,0,0,1,0,0,0,,,,,,1,1,,,,,0,0,0,0,0,0,,,0,2,0,2,2,0,0,0,0,,,1,,,4,,0,3,ELKO,NV,17,52384.00
39037,45331,OH1900714,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.411,0.39,0.707106781,,,,,,5.607,,,343.553,,,0.513,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,1,2,0,,,,,,1,,,4,,,1,DARKE,OH,9,52376.00
37189,28645,NC0195101,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,382,0.4,0.412,0.319,0.707106781,,,,0.707106781,34,0.707106781,0.021213203,0.028284271,44,0.707106781,,0.524,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,1,1,2,0,,,,0,2,0,0,0,3,0,,1,WATAUGA,NC,12,52372.00
47107,37874,TN0000687,0.021213203,0.021213203,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,352.652,0.141421356,0.3,0.293,0.707106781,0.002828427,0.000565685,0.001414214,0.707106781,0.707106781,0.707106781,0.021213203,0.028284271,51.1,0.707106781,7.07E-05,0.5,0,0,0,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,MC MINN,TN,8,52341.00
55135,54949,WI4690345,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,130.746,0.141421356,1.41,1.452,0.707106781,,,,0.707106781,49.302,2.357,0.021213203,0.028284271,320.726,0.707106781,,1.408,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,1,0,1,2,0,,,,0,2,1,0,0,4,0,,1,WAUPACA,WI,12,52285.00
47089,37877,TN0000626,0.021213203,0.021213203,0.070710678,0.79274,0.000636396,0.000282843,0.00039,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,700,0.141421356,0.53,0.42,0.707106781,0.002828427,0.000565685,0.001414214,,,1.7,,,140,,0.00053,2,0,0,0,2,0,0,1,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,2,0,0,0,0,,,1,,,3,,1,2,JEFFERSON,TN,15,52123.00
17095,61401,IL0950200,0.021213203,0.021213203,0.070710678,0.12831,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.02338,0.028284271,,,0.141421356,14.14213562,0.141421356,0.245,0.261,0.707106781,,,,,,0.707106781,,,100.791,,,0.141421356,0,0,0,1,,,,,,,,,0,0,,,,,0,0,0,0,1,0,,,0,0,0,1,1,0,,,,,,0,,,3,,,0,KNOX,IL,7,52078.00
26027,49120,MI0004740,0.021213203,0.021213203,0.070710678,0.18,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.03,0.707106781,,,,,,2.2,,,94,,,0.7,0,0,0,1,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,0,1,0,,,,,,1,,,3,,,1,CASS,MI,7,51910.00
23025,4937,ME0090750,0.021213203,0.021213203,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.007071068,0.021213203,0.014142136,0.014142136,0.028284271,,,0.141421356,510,0.141421356,0.25,0.087,0.707106781,,,,,,0.707106781,,,39.5,,,0.141421356,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,2,0,1,1,0,,,,,,0,,,3,,,0,SOMERSET,ME,7,51706.00
